Country Name,Country Code,Series Name,Series Code,1996 [YR1996],1998 [YR1998],2000 [YR2000],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Mauritania,MRT,Government Effectiveness: Estimate,GE.EST,-0.1241927,-0.0552722,-0.1399762,0.0034894,0.046652,-0.4320766,-0.2922155,-0.8747498,-0.9067926,-0.9772067,-0.8949571,-0.9706828,-0.9495553,-0.9096129,-0.9986318,-0.991504,-1.026887,-0.7719472,-0.728227,-0.7266325
Mauritania,MRT,Government Effectiveness: Number of Sources,GE.NO.SRC,1,3,3,3,3,4,5,8,8,8,9,9,9,9,10,10,10,10,10,10
Mauritania,MRT,Government Effectiveness: Percentile Rank,GE.PER.RNK,53.00546,56.47668,50.76923,57.14286,59.69388,41.37931,45.58823,21.46342,16.99029,16.01942,20.09569,16.26794,16.58768,18.95735,15.16588,15.86539,13.94231,21.63461,22.59615,22.59615
Mauritania,MRT,Control of Corruption: Number of Sources,CC.NO.SRC,2,4,4,4,4,6,7,10,10,10,11,11,11,11,12,11,11,11,11,11
Mauritania,MRT,Control of Corruption: Percentile Rank,CC.PER.RNK,34.4086,37.62886,37.56345,57.07071,57.57576,35.60976,35.60976,26.34146,33.98058,23.30097,30.62201,26.19048,30.80569,24.17062,21.80095,16.82692,17.30769,24.51923,23.07692,23.07692
Mauritania,MRT,Control of Corruption: Standard Error,CC.STD.ERR,0.340507,0.2795054,0.2732641,0.2841845,0.2723513,0.2341809,0.2121484,0.1672305,0.1727334,0.1700937,0.1647109,0.1653103,0.1629807,0.1747524,0.1729977,0.1726527,0.1676349,0.1714144,0.1670949,0.1604078
Mauritania,MRT,Government Effectiveness: Standard Error,GE.STD.ERR,0.1876176,0.2545051,0.2626222,0.2558005,0.2830932,0.2522355,0.2291873,0.1942091,0.2347414,0.2227579,0.1971567,0.2048372,0.2037666,0.2006349,0.1789158,0.1897836,0.1858526,0.1810597,0.1867144,0.1893241
Mauritania,MRT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.3679513,0.3523723,0.3442077,0.3809583,0.0597727,-0.1650079,-0.230491,0.2386422,-0.2783419,-0.6421886,-0.8837178,-1.07617,-1.173679,-1.133992,-1.014761,-0.5895084,-0.6378012,-0.7469677,-0.6268587,-0.6677783
Mauritania,MRT,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,2,2,2,2,2,3,3,5,5,5,6,6,6,6,6,6,6,6,6,6
Mauritania,MRT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,59.04255,59.57447,61.37566,60.31746,44.2211,38.83495,39.32039,53.62319,35.2657,24.51923,19.43128,14.21801,13.74408,15.16588,17.53555,25.71428,23.33333,20.47619,24.76191,22.38095
Mauritania,MRT,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.4753152,0.4353236,0.4556421,0.4386366,0.3504379,0.3313479,0.3338709,0.2902184,0.2738506,0.2745106,0.2615881,0.2543235,0.2549746,0.2367679,0.2423417,0.2072911,0.215962,0.2213775,0.2305025,0.2293836
Mauritania,MRT,Regulatory Quality: Estimate,RQ.EST,-0.4017357,-0.5066063,-0.3738819,0.338653,-0.0466674,-0.057796,-0.372204,-0.4302672,-0.4584383,-0.644522,-0.6849827,-0.8279694,-0.7813443,-0.6368836,-0.654506,-0.8066694,-0.8694826,-0.7430018,-0.7759946,-0.8108506
Mauritania,MRT,Regulatory Quality: Number of Sources,RQ.NO.SRC,2,4,4,4,4,5,6,8,8,8,9,9,9,9,9,9,9,9,9,9
Mauritania,MRT,Regulatory Quality: Percentile Rank,RQ.PER.RNK,35.86956,28.49741,34.8718,64.28571,53.57143,52.21675,43.13726,37.7451,33.98058,28.64078,26.31579,22.96651,23.69668,28.43602,27.48815,24.03846,20.67308,24.03846,23.07692,19.71154
Mauritania,MRT,Regulatory Quality: Standard Error,RQ.STD.ERR,0.3586605,0.2964702,0.2762754,0.2806813,0.2331976,0.2256321,0.1754591,0.1908572,0.1906265,0.1846008,0.1701465,0.1679771,0.1652285,0.1845012,0.1799656,0.1857439,0.1795399,0.1851882,0.1827726,0.1831593
Mauritania,MRT,Rule of Law: Estimate,RL.EST,-0.5036233,-0.4816841,-0.4236262,-0.5234949,-0.5244782,-0.7285797,-0.7111109,-0.7846489,-0.703096,-1.141112,-0.8046821,-0.8895416,-0.915251,-0.917475,-0.9984549,-0.8603694,-0.8660766,-0.7264318,-0.5992904,-0.6859449
Mauritania,MRT,Rule of Law: Number of Sources,RL.NO.SRC,4,6,6,6,7,9,10,13,13,13,14,14,14,14,15,13,13,12,12,12
Mauritania,MRT,Rule of Law: Percentile Rank,RL.PER.RNK,35.67839,35.5,38.11881,36.13861,35.64357,27.7512,29.1866,25.35885,27.7512,12.01923,22.74882,21.32701,18.30986,19.24883,15.96244,19.71154,18.75,25.96154,31.25,26.44231
Mauritania,MRT,Rule of Law: Standard Error,RL.STD.ERR,0.3203482,0.2680776,0.2399946,0.2419816,0.2340103,0.2138398,0.2035891,0.1674823,0.1722421,0.1642837,0.1424452,0.1393844,0.134323,0.1390438,0.1357313,0.1462299,0.1477135,0.1647079,0.1547913,0.1496957
Mauritania,MRT,Voice and Accountability: Estimate,VA.EST,-0.5677702,-0.7113999,-0.789924,-0.7938436,-0.7645772,-1.131421,-0.9127617,-0.8519025,-0.6662735,-0.942664,-0.9245395,-0.9092659,-0.9275963,-0.9109163,-0.9594198,-0.8954228,-0.8878896,-0.7752389,-0.8001852,-0.8540774
Mauritania,MRT,Voice and Accountability: Number of Sources,VA.NO.SRC,4,4,5,6,6,8,10,14,14,14,14,14,14,14,15,11,11,11,11,11
Mauritania,MRT,Voice and Accountability: Percentile Rank,VA.PER.RNK,33.5,29.35323,24.87562,25.87065,26.36816,17.78846,22.59615,25.48077,29.32692,21.63461,21.80095,22.74882,21.59624,21.59624,21.12676,22.16749,23.64532,24.63054,24.13793,24.13793
Mauritania,MRT,Voice and Accountability: Standard Error,VA.STD.ERR,0.2614571,0.2560896,0.2353826,0.211364,0.208357,0.1873418,0.1679137,0.1179441,0.1199693,0.1157243,0.1180185,0.1155483,0.1170881,0.1199198,0.1128964,0.1331352,0.1322119,0.1294045,0.1305307,0.1371416
Mauritius,MUS,Control of Corruption: Estimate,CC.EST,0.0346621,0.3410696,0.3837742,0.4586178,0.3008124,0.2545278,0.3152202,0.3484554,0.4382765,0.5153103,0.5392069,0.5595223,0.5368612,0.3035417,0.2926284,0.3513738,0.2940295,0.2033691,0.2011648,0.2696345
Mauritius,MUS,Government Effectiveness: Estimate,GE.EST,0.2023246,0.3846072,0.4210844,0.4061629,0.7171742,0.6271924,0.6086835,0.6875621,0.7470747,0.7739719,0.776171,0.8658755,0.8734261,0.9816903,0.8819206,1.043637,1.056994,0.9611623,0.8994455,0.8760849
Mauritius,MUS,Government Effectiveness: Number of Sources,GE.NO.SRC,1,3,4,5,6,7,7,8,8,8,8,8,10,10,11,11,11,11,10,11
Mauritius,MUS,Government Effectiveness: Percentile Rank,GE.PER.RNK,61.20219,68.91192,68.20513,67.85714,75,72.9064,71.07843,74.63415,77.66991,77.18446,74.64115,77.03349,76.77725,78.67299,75.82938,81.73077,81.73077,78.36539,78.36539,77.40385
Mauritius,MUS,Control of Corruption: Number of Sources,CC.NO.SRC,2,4,5,6,7,8,8,9,9,9,9,9,11,11,12,12,13,13,12,13
Mauritius,MUS,Control of Corruption: Percentile Rank,CC.PER.RNK,58.06452,65.97938,68.52792,71.71717,64.64646,61.46341,64.39024,66.34146,70.87379,71.84466,72.2488,72.38095,71.56398,65.40285,64.92891,65.86539,65.86539,62.98077,62.01923,62.98077
Mauritius,MUS,Control of Corruption: Standard Error,CC.STD.ERR,0.3207988,0.238057,0.2213526,0.1902987,0.1845454,0.1697435,0.1726767,0.159345,0.1628934,0.1601839,0.1674,0.1686932,0.1602137,0.1692767,0.1683883,0.1683082,0.1640437,0.1665062,0.1705389,0.1544845
Mauritius,MUS,Government Effectiveness: Standard Error,GE.STD.ERR,0.5174938,0.2995371,0.2579049,0.1953775,0.1879231,0.1781257,0.1802126,0.1829038,0.2109467,0.2039285,0.1986049,0.2068746,0.2034779,0.2001134,0.1784049,0.1893557,0.1838187,0.1793076,0.1965767,0.1890158
Mauritius,MUS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.088935,0.9672077,0.7567294,1.118453,1.010154,0.9747341,1.027774,0.7804061,0.8788012,0.8898097,0.7063665,0.6402588,0.9464994,0.9713124,0.9448017,0.6679659,0.9986154,1.013187,0.970916,0.872838
Mauritius,MUS,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,2,2,2,4,4,4,4,5,5,5,6,6,5,6,6,6,6,6,6,6
Mauritius,MUS,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,86.17021,81.38298,73.54498,86.77248,82.41206,80.09708,81.5534,70.5314,78.26087,76.92308,71.09005,67.29858,76.30331,79.62085,78.19905,68.09524,84.7619,86.19048,81.42857,79.04762
Mauritius,MUS,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.489831,0.4635966,0.4446357,0.3193368,0.305494,0.3224546,0.3273756,0.2805948,0.2754289,0.2784244,0.2615881,0.2543235,0.2835994,0.2367679,0.2423417,0.2072911,0.215962,0.2213775,0.2305025,0.2293836
Mauritius,MUS,Regulatory Quality: Estimate,RQ.EST,-0.1163504,0.4328099,0.6067637,0.5811971,0.6068215,0.4244867,0.4771075,0.5653766,0.5221999,0.7931436,0.8609337,0.8890533,0.8378959,0.9906248,0.9399689,1.12727,1.091458,1.029757,0.9953023,1.027193
Mauritius,MUS,Regulatory Quality: Number of Sources,RQ.NO.SRC,1,4,5,6,7,8,8,9,9,9,9,9,9,9,9,9,9,9,8,9
Mauritius,MUS,Regulatory Quality: Percentile Rank,RQ.PER.RNK,50.54348,66.83938,72.30769,70.40816,68.87755,65.02463,64.21568,67.15686,67.96117,74.75728,75.59808,76.55502,76.30331,79.62085,79.62085,83.65385,81.73077,82.21154,80.28846,81.73077
Mauritius,MUS,Regulatory Quality: Standard Error,RQ.STD.ERR,0.5894063,0.3281003,0.2598568,0.2398087,0.187814,0.1844874,0.1628926,0.1821729,0.1813902,0.1756393,0.1701465,0.1679771,0.1652285,0.1845012,0.1799656,0.1857439,0.1795399,0.1851882,0.2032294,0.1831593
Mauritius,MUS,Rule of Law: Estimate,RL.EST,0.8958461,1.054101,0.9823496,1.054843,1.07713,1.000842,1.02916,0.8816985,0.909599,0.9962615,0.9430081,0.8581037,0.9016009,0.9749667,0.9500684,0.912838,0.8553141,0.7516719,0.6815405,0.7796614
Mauritius,MUS,Rule of Law: Number of Sources,RL.NO.SRC,3,6,7,9,10,11,11,12,12,12,12,12,14,14,15,14,14,13,12,13
Mauritius,MUS,Rule of Law: Percentile Rank,RL.PER.RNK,78.89447,83.5,81.18812,82.67326,83.66337,82.77512,83.25359,77.51196,80.86124,82.69231,79.62085,77.25118,77.93427,80.28169,79.34272,78.84615,77.88461,75.96154,75.96154,76.92308
Mauritius,MUS,Rule of Law: Standard Error,RL.STD.ERR,0.2619953,0.2471256,0.1891929,0.1829682,0.1813265,0.1657016,0.161818,0.1514108,0.1532386,0.1469226,0.144253,0.1416467,0.1357283,0.140628,0.1370161,0.1458261,0.1469302,0.1638725,0.1640148,0.1484559
Mauritius,MUS,Voice and Accountability: Estimate,VA.EST,0.8529145,1.007172,0.9825176,0.7885829,0.8519952,0.8401489,0.8328394,0.9091737,0.88621,0.8638719,0.8228935,0.7896773,0.7957318,0.880853,0.9286816,0.9408962,0.8271061,0.8190387,0.7897446,0.7605995
Mauritius,MUS,Voice and Accountability: Number of Sources,VA.NO.SRC,4,4,6,8,9,10,10,11,11,11,11,11,13,13,14,12,12,12,12,12
Mauritius,MUS,Voice and Accountability: Percentile Rank,VA.PER.RNK,73.5,77.61194,76.61691,71.14428,72.63682,75.48077,73.07692,75,73.55769,73.07692,70.61611,71.09005,71.83099,74.17841,75.11737,74.38424,72.9064,72.9064,73.39902,72.4138
Mauritius,MUS,Voice and Accountability: Standard Error,VA.STD.ERR,0.2796699,0.2595457,0.2301822,0.1896593,0.1633414,0.1597748,0.1618583,0.1377863,0.1385079,0.1368131,0.1394442,0.1361084,0.1342958,0.1317872,0.1235544,0.1326821,0.1317893,0.1291911,0.1298995,0.136355
Mexico,MEX,Control of Corruption: Estimate,CC.EST,-0.5124286,-0.4543453,-0.245629,-0.1808602,-0.1670818,-0.3039545,-0.2710108,-0.2611699,-0.2726447,-0.2446972,-0.3010224,-0.3615492,-0.4021198,-0.4118239,-0.5120105,-0.7617088,-0.7659356,-0.7196069,-0.927987,-0.8628517
Mexico,MEX,Government Effectiveness: Estimate,GE.EST,0.2253267,0.3636463,0.2423703,0.2705096,0.2065538,0.1228508,0.0681568,0.0914132,0.1687744,0.1873924,0.1752324,0.1624299,0.3078777,0.3426165,0.345396,0.1962345,0.2095713,0.1319136,-0.0299037,-0.153388
Mexico,MEX,Government Effectiveness: Number of Sources,GE.NO.SRC,6,6,6,8,8,9,9,11,11,11,11,11,11,11,11,11,11,11,10,11
Mexico,MEX,Government Effectiveness: Percentile Rank,GE.PER.RNK,62.29508,66.83938,63.58974,64.28571,63.77551,62.06897,57.35294,58.04878,58.73787,60.67961,60.28708,60.28708,63.50711,63.50711,63.03318,61.53846,61.53846,58.65385,52.40385,47.59615
Mexico,MEX,Control of Corruption: Number of Sources,CC.NO.SRC,6,7,7,8,9,12,12,15,15,15,15,16,17,17,16,15,15,15,14,15
Mexico,MEX,Control of Corruption: Percentile Rank,CC.PER.RNK,36.02151,39.17526,47.71574,52.52525,54.04041,46.34146,49.26829,47.31707,49.02913,50,47.84689,42.85714,41.70616,42.65403,37.44076,24.51923,24.03846,25.96154,16.34615,18.75
Mexico,MEX,Control of Corruption: Standard Error,CC.STD.ERR,0.2103251,0.1846321,0.1888203,0.1738006,0.1652955,0.1497884,0.1517383,0.1424574,0.1473319,0.1450435,0.1501345,0.1509045,0.1412328,0.1330205,0.1334404,0.130378,0.1310062,0.1319515,0.1245468,0.1182229
Mexico,MEX,Government Effectiveness: Standard Error,GE.STD.ERR,0.1679885,0.1976163,0.1926554,0.1718094,0.1752026,0.177186,0.1709719,0.1742087,0.1937953,0.1966328,0.188545,0.1928542,0.1928814,0.1913348,0.1896839,0.194905,0.1965327,0.1889718,0.2017073,0.1831254
Mexico,MEX,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.9230071,-0.4209342,-0.1981652,-0.0560149,-0.1165087,-0.2138606,-0.4479379,-0.6380327,-0.7284455,-0.8037661,-0.6854959,-0.7264634,-0.6677686,-0.6624542,-0.7142238,-0.8539188,-0.7986991,-0.6290694,-0.715323,-0.572437
Mexico,MEX,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,5,6,6,7,7,8,8,8,8,8,9,9,9,9,9,9,9,9
Mexico,MEX,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,20.74468,30.85106,39.15344,45.50265,40.201,38.34951,33.49514,26.57005,23.6715,19.23077,22.27488,23.22275,26.06635,24.64455,23.22275,17.61905,21.42857,23.80952,20.47619,25.71428
Mexico,MEX,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.3135704,0.2861308,0.2832122,0.2793393,0.2706144,0.2459985,0.2391296,0.241629,0.2418599,0.2393309,0.2385224,0.2196655,0.2257874,0.1922474,0.1981644,0.2049565,0.211684,0.211271
Mexico,MEX,Regulatory Quality: Estimate,RQ.EST,0.131713,0.2093759,0.2536656,0.4532809,0.3637139,0.4268156,0.1944254,0.3782291,0.3878794,0.3382414,0.2248415,0.2527093,0.2799248,0.4771238,0.4689431,0.4259591,0.3577256,0.2871219,0.1962538,0.1509804
Mexico,MEX,Regulatory Quality: Number of Sources,RQ.NO.SRC,6,7,7,8,8,9,9,10,10,10,10,10,11,11,11,11,11,11,10,11
Mexico,MEX,Regulatory Quality: Percentile Rank,RQ.PER.RNK,59.78261,60.62176,62.5641,66.83673,65.81633,65.51724,58.33333,62.7451,63.59223,62.62136,57.89474,58.37321,58.29384,67.77251,67.29858,66.82692,64.90385,64.42308,61.53846,60.57692
Mexico,MEX,Regulatory Quality: Standard Error,RQ.STD.ERR,0.2770943,0.2576428,0.2227895,0.2012513,0.174462,0.1783943,0.1573544,0.1809789,0.1836832,0.1786198,0.1713473,0.1708091,0.1622248,0.1752203,0.1749033,0.1804529,0.1737436,0.1785568,0.1907341,0.1753201
Mexico,MEX,Rule of Law: Estimate,RL.EST,-0.7266464,-0.5106046,-0.3826113,-0.3097694,-0.3322099,-0.3740855,-0.3469595,-0.4314989,-0.4940353,-0.6678741,-0.559861,-0.5508309,-0.5492158,-0.534087,-0.5444897,-0.4228251,-0.447092,-0.5562108,-0.5666723,-0.6737109
Mexico,MEX,Rule of Law: Number of Sources,RL.NO.SRC,9,10,11,12,12,14,14,17,17,17,18,18,19,19,18,16,16,15,14,15
Mexico,MEX,Rule of Law: Percentile Rank,RL.PER.RNK,27.13568,35,40.09901,44.05941,43.56436,40.66986,42.58373,41.62679,37.79904,29.80769,35.54502,35.54502,34.2723,37.0892,35.68075,37.98077,38.46154,31.73077,31.73077,27.40385
Mexico,MEX,Rule of Law: Standard Error,RL.STD.ERR,0.190395,0.1900061,0.1577061,0.1689758,0.1672996,0.1542864,0.1513062,0.1437045,0.1439993,0.1386431,0.1346686,0.1344342,0.1266888,0.1319974,0.1334336,0.143883,0.1407954,0.1518412,0.1555101,0.1397771
Mexico,MEX,Voice and Accountability: Estimate,VA.EST,-0.042313,0.0627863,0.25845,0.3460435,0.3469371,0.3198276,0.1980655,0.1504744,0.121899,0.1349276,0.2000446,0.1785069,0.1216919,0.1127453,0.1083923,0.0003161,-0.0753589,-0.069213,-0.0780927,-0.0059178
Mexico,MEX,Voice and Accountability: Number of Sources,VA.NO.SRC,8,8,9,11,11,13,14,17,17,17,18,18,19,19,18,15,15,15,15,15
Mexico,MEX,Voice and Accountability: Percentile Rank,VA.PER.RNK,50.5,50.24876,57.21393,58.70647,60.69652,58.65385,57.69231,51.92308,52.40385,51.92308,55.45024,54.9763,53.05164,53.99061,53.05164,48.76847,44.33498,43.84237,42.85714,45.81281
Mexico,MEX,Voice and Accountability: Standard Error,VA.STD.ERR,0.1962962,0.2045965,0.1927209,0.1619416,0.1637832,0.1572399,0.1543453,0.1263121,0.1269948,0.127276,0.1130601,0.112327,0.111646,0.11165,0.1102582,0.1269193,0.1288175,0.1253172,0.1257042,0.1280941
"Micronesia, Fed. Sts.",FSM,Control of Corruption: Estimate,CC.EST,..,-0.1954361,-0.2188624,-0.3152156,-0.3352613,-0.0431867,-0.2359343,-0.2524891,-0.3385304,-0.3131559,-0.1349802,-0.1497652,-0.344562,-0.1480404,-0.2045657,0.7684758,0.6804457,0.6545952,0.7492542,0.6930298
"Micronesia, Fed. Sts.",FSM,Government Effectiveness: Estimate,GE.EST,..,-0.3988079,-0.6505269,-0.7711372,-0.7865792,-0.6038283,-0.0956322,-0.3004403,-0.7275328,-0.72589,-0.7092258,-0.8025244,-0.7549889,-0.6432918,-0.5710909,-0.4975008,-0.3970087,-0.334954,0.0897447,-0.1488629
"Micronesia, Fed. Sts.",FSM,Government Effectiveness: Number of Sources,GE.NO.SRC,..,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"Micronesia, Fed. Sts.",FSM,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,42.48705,27.69231,25.5102,21.42857,32.0197,53.43137,44.39024,25.72816,25.72816,27.7512,23.44498,25.11848,30.33175,34.12322,33.65385,40.38462,40.38462,56.25,48.07692
"Micronesia, Fed. Sts.",FSM,Control of Corruption: Number of Sources,CC.NO.SRC,..,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"Micronesia, Fed. Sts.",FSM,Control of Corruption: Percentile Rank,CC.PER.RNK,..,50,48.73096,45.45454,45.95959,55.12195,51.21951,48.29268,45.63107,46.1165,54.54546,54.28571,45.0237,54.02843,52.1327,75.96154,75,73.07692,77.88461,75.48077
"Micronesia, Fed. Sts.",FSM,Control of Corruption: Standard Error,CC.STD.ERR,..,0.5657722,0.3879856,0.4366342,0.4278725,0.2936521,0.2705895,0.3113724,0.308711,0.3108515,0.331114,0.3283302,0.3281793,0.3261638,0.3186359,0.3335062,0.3147393,0.3143149,0.311223,0.3084422
"Micronesia, Fed. Sts.",FSM,Government Effectiveness: Standard Error,GE.STD.ERR,..,0.4981292,0.2858474,0.309656,0.2662353,0.2404545,0.2570564,0.2978691,0.3124771,0.315769,0.3219389,0.3171414,0.3207235,0.3176029,0.311004,0.3405239,0.3412778,0.3328823,0.3515713,0.3491045
"Micronesia, Fed. Sts.",FSM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,0.6265006,1.003251,1.132724,1.130558,1.149342,1.167337,1.287989,1.209317,1.101389,1.15087,1.102859,0.9845507,1.035154,1.057582,1.17853,1.340414
"Micronesia, Fed. Sts.",FSM,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,..,..,..,..,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"Micronesia, Fed. Sts.",FSM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,67.33669,81.06796,87.86407,90.33817,92.27053,92.30769,93.83886,90.99526,87.67773,89.57346,88.6256,81.42857,86.66666,89.52381,91.42857,94.7619
"Micronesia, Fed. Sts.",FSM,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,..,..,..,..,0.5575971,0.3313479,0.3338709,0.3326429,0.3081072,0.3107432,0.3246365,0.3200873,0.3066951,0.2827465,0.2972529,0.2380577,0.252858,0.256322,0.2673005,0.2638418
"Micronesia, Fed. Sts.",FSM,Regulatory Quality: Estimate,RQ.EST,..,-0.7809958,-0.8420197,-0.5740715,-0.4378658,0.0345296,0.2897122,0.1946159,-0.3510387,-0.552493,-0.8125128,-0.8759015,-0.8908712,-0.9492707,-0.9383808,-1.033337,-0.9827493,-0.9661163,-0.9904349,-0.9598854
"Micronesia, Fed. Sts.",FSM,Regulatory Quality: Number of Sources,RQ.NO.SRC,..,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4
"Micronesia, Fed. Sts.",FSM,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,21.24352,17.94872,30.61225,39.28571,55.66502,61.27451,57.35294,40.7767,32.03883,23.44498,20.57416,21.32701,19.43128,18.48341,14.42308,15.38461,14.90385,14.90385,14.90385
"Micronesia, Fed. Sts.",FSM,Regulatory Quality: Standard Error,RQ.STD.ERR,..,0.5754117,0.5008446,0.539481,0.4310694,0.26477,0.2020556,0.265969,0.281802,0.2417862,0.2400914,0.2393947,0.2326277,0.2459719,0.253867,0.2775016,0.2632769,0.2886552,0.2797653,0.2906961
"Micronesia, Fed. Sts.",FSM,Rule of Law: Estimate,RL.EST,0.8091406,0.4151353,0.0507538,0.0183355,-0.0925404,0.437779,0.6634981,0.684762,0.6169169,0.341098,0.041141,-0.1015459,-0.0612994,-0.0155286,0.0653603,-0.2809355,-0.2955444,-0.0507728,0.0056367,-0.0186115
"Micronesia, Fed. Sts.",FSM,Rule of Law: Number of Sources,RL.NO.SRC,1,2,3,3,3,4,4,4,4,6,6,6,6,6,6,5,5,4,4,4
"Micronesia, Fed. Sts.",FSM,Rule of Law: Percentile Rank,RL.PER.RNK,76.88442,67,53.9604,54.9505,49.50495,63.63636,69.85646,69.37799,69.37799,59.61538,55.45024,52.1327,53.05164,54.46009,55.39906,46.15385,45.67308,52.88462,53.36538,53.84615
"Micronesia, Fed. Sts.",FSM,Rule of Law: Standard Error,RL.STD.ERR,0.7031033,0.5332736,0.4406138,0.4084744,0.4124028,0.2559933,0.2699702,0.2902758,0.2885182,0.2196152,0.2191351,0.2132862,0.2108397,0.2094018,0.2089724,0.2253446,0.2248994,0.308515,0.3079922,0.307847
"Micronesia, Fed. Sts.",FSM,Voice and Accountability: Estimate,VA.EST,1.113322,0.980311,1.007039,1.023825,1.035866,0.7865214,0.949674,1.065408,1.058531,1.086042,1.074391,1.050894,0.9971792,0.9777064,0.9965723,1.110942,1.134735,1.147534,1.145002,1.146016
"Micronesia, Fed. Sts.",FSM,Voice and Accountability: Number of Sources,VA.NO.SRC,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1
"Micronesia, Fed. Sts.",FSM,Voice and Accountability: Percentile Rank,VA.PER.RNK,84,76.1194,78.10945,77.61194,81.09453,75,79.32692,84.13461,82.69231,85.09615,83.41232,81.99052,77.46479,77.93427,78.87324,83.74384,85.22167,85.71429,85.22167,87.68473
"Micronesia, Fed. Sts.",FSM,Voice and Accountability: Standard Error,VA.STD.ERR,0.3876058,0.3552413,0.3559577,0.3161821,0.3427723,0.260855,0.2664243,0.23421,0.2302242,0.2266117,0.2327837,0.2361738,0.231996,0.245355,0.2385548,0.2684391,0.2528068,0.2340358,0.2474758,0.2962991
Moldova,MDA,Control of Corruption: Estimate,CC.EST,-0.4374265,-0.4229914,-0.656654,-0.9451997,-0.8473928,-0.9832295,-0.6684925,-0.6421348,-0.6594599,-0.631423,-0.6991606,-0.6731094,-0.6202185,-0.613747,-0.7546401,-0.8506176,-0.9112523,-0.9516894,-0.7986267,-0.7267502
Moldova,MDA,Government Effectiveness: Estimate,GE.EST,-0.2154653,-0.4047568,-0.5139062,-0.5559443,-0.6650279,-0.8699873,-0.7495598,-0.7872776,-0.820197,-0.773073,-0.5585664,-0.6626101,-0.618258,-0.5679132,-0.4090807,-0.4184042,-0.6547017,-0.6268807,-0.5276804,-0.4665205
Moldova,MDA,Government Effectiveness: Number of Sources,GE.NO.SRC,2,4,5,6,6,7,8,9,9,9,8,9,9,9,9,9,8,8,8,8
Moldova,MDA,Government Effectiveness: Percentile Rank,GE.PER.RNK,47.54099,39.89637,35.38462,33.16327,28.06122,18.71921,26.47059,24.39024,21.84466,23.30097,36.36364,29.66507,31.27962,33.17535,41.70616,38.94231,28.36539,30.28846,33.17308,35.57692
Moldova,MDA,Control of Corruption: Number of Sources,CC.NO.SRC,3,6,7,7,8,10,11,12,13,13,12,13,13,14,13,13,12,12,12,12
Moldova,MDA,Control of Corruption: Percentile Rank,CC.PER.RNK,39.78495,42.26804,31.47208,19.19192,21.21212,14.63415,30.2439,31.21951,29.12621,31.5534,26.79426,29.04762,31.27962,31.75356,23.22275,20.67308,18.26923,14.90385,21.15385,25.96154
Moldova,MDA,Control of Corruption: Standard Error,CC.STD.ERR,0.2756138,0.1867949,0.1895126,0.1691952,0.1705916,0.156986,0.1421505,0.1465164,0.1485016,0.139335,0.1514475,0.1395595,0.1396542,0.1272409,0.1314122,0.1321106,0.1337268,0.1323917,0.1219921,0.1267872
Moldova,MDA,Government Effectiveness: Standard Error,GE.STD.ERR,0.1791073,0.2117794,0.2177186,0.1895017,0.1979162,0.2003081,0.1787197,0.1868902,0.2083305,0.2106728,0.2244719,0.2085125,0.2067748,0.2062789,0.2035181,0.2128312,0.2177126,0.1994496,0.2006858,0.208406
